ID,type,hsa-let-7a,hsa-let-7b,hsa-let-7c,hsa-let-7d,hsa-let-7e,hsa-let-7f,hsa-let-7g,hsa-let-7i,hsa-miR-1,hsa-miR-100,hsa-miR-101,hsa-miR-103,hsa-miR-105,hsa-miR-106a,hsa-miR-106b,hsa-miR-107,hsa-miR-10a,hsa-miR-10b,hsa-miR-122a,hsa-miR-124a,hsa-miR-125a,hsa-miR-125b,hsa-miR-126,hsa-miR-126*,hsa-miR-127,hsa-miR-128a,hsa-miR-128b,hsa-miR-129,hsa-miR-130a,hsa-miR-130b,hsa-miR-132,hsa-miR-133a,hsa-miR-133b,hsa-miR-134,hsa-miR-135a,hsa-miR-135b,hsa-miR-136,hsa-miR-137,hsa-miR-138,hsa-miR-139,hsa-miR-140,hsa-miR-141,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-143,hsa-miR-144,hsa-miR-145,hsa-miR-146a,hsa-miR-146b,hsa-miR-147,hsa-miR-148a,hsa-miR-148b,hsa-miR-149,hsa-miR-150,hsa-miR-151,hsa-miR-152,hsa-miR-153,hsa-miR-154,hsa-miR-154*,hsa-miR-155,hsa-miR-15a,hsa-miR-15b,hsa-miR-16,hsa-miR-17-3p,hsa-miR-17-5p,hsa-miR-181a,hsa-miR-181a*,hsa-miR-181b,hsa-miR-181c,hsa-miR-181d,hsa-miR-182,hsa-miR-182*,hsa-miR-183,hsa-miR-184,hsa-miR-185,hsa-miR-186,hsa-miR-187,hsa-miR-188,hsa-miR-189,hsa-miR-18a,hsa-miR-18a*,hsa-miR-18b,hsa-miR-190,hsa-miR-191,hsa-miR-191*,hsa-miR-192,hsa-miR-193a,hsa-miR-193b,hsa-miR-194,hsa-miR-195,hsa-miR-196a,hsa-miR-196b,hsa-miR-197,hsa-miR-198,hsa-miR-199a,hsa-miR-199a*,hsa-miR-199b,hsa-miR-19a,hsa-miR-19b,hsa-miR-200a,hsa-miR-200a*,hsa-miR-200b,hsa-miR-200c,hsa-miR-202,hsa-miR-202*,hsa-miR-203,hsa-miR-204,hsa-miR-205,hsa-miR-206,hsa-miR-208,hsa-miR-20a,hsa-miR-20b,hsa-miR-21,hsa-miR-210,hsa-miR-211,hsa-miR-212,hsa-miR-214,hsa-miR-215,hsa-miR-216,hsa-miR-217,hsa-miR-218,hsa-miR-219,hsa-miR-22,hsa-miR-220,hsa-miR-221,hsa-miR-222,hsa-miR-223,hsa-miR-224,hsa-miR-23a,hsa-miR-23b,hsa-miR-24,hsa-miR-25,hsa-miR-26a,hsa-miR-26b,hsa-miR-27a,hsa-miR-27b,hsa-miR-28,hsa-miR-296,hsa-miR-299-3p,hsa-miR-299-5p,hsa-miR-29a,hsa-miR-29b,hsa-miR-29c,hsa-miR-301,hsa-miR-302a,hsa-miR-302a*,hsa-miR-302b,hsa-miR-302b*,hsa-miR-302c,hsa-miR-302c*,hsa-miR-302d,hsa-miR-30a-3p,hsa-miR-30a-5p,hsa-miR-30b,hsa-miR-30c,hsa-miR-30d,hsa-miR-30e-3p,hsa-miR-30e-5p,hsa-miR-31,hsa-miR-32,hsa-miR-320,hsa-miR-323,hsa-miR-324-3p,hsa-miR-324-5p,hsa-miR-325,hsa-miR-326,hsa-miR-328,hsa-miR-329,hsa-miR-33,hsa-miR-330,hsa-miR-331,hsa-miR-335,hsa-miR-337,hsa-miR-338,hsa-miR-339,hsa-miR-33b,hsa-miR-340,hsa-miR-342,hsa-miR-345,hsa-miR-346,hsa-miR-34a,hsa-miR-34b,hsa-miR-34c,hsa-miR-361,hsa-miR-362,hsa-miR-363,hsa-miR-363*,hsa-miR-365,hsa-miR-367,hsa-miR-368,hsa-miR-369-3p,hsa-miR-369-5p,hsa-miR-370,hsa-miR-371,hsa-miR-372,hsa-miR-373,hsa-miR-373*,hsa-miR-374,hsa-miR-375,hsa-miR-376a,hsa-miR-376a*,hsa-miR-376b,hsa-miR-377,hsa-miR-378,hsa-miR-379,hsa-miR-380-3p,hsa-miR-380-5p,hsa-miR-381,hsa-miR-382,hsa-miR-383,hsa-miR-384,hsa-miR-409-3p,hsa-miR-409-5p,hsa-miR-410,hsa-miR-411,hsa-miR-412,hsa-miR-421,hsa-miR-422a,hsa-miR-422b,hsa-miR-423,hsa-miR-424,hsa-miR-425-3p,hsa-miR-425-5p,hsa-miR-429,hsa-miR-431,hsa-miR-432,hsa-miR-432*,hsa-miR-433,hsa-miR-448,hsa-miR-449,hsa-miR-449b,hsa-miR-450,hsa-miR-451,hsa-miR-452,hsa-miR-452*,hsa-miR-453,hsa-miR-454-3p,hsa-miR-454-5p,hsa-miR-455,hsa-miR-483,hsa-miR-484,hsa-miR-485-3p,hsa-miR-485-5p,hsa-miR-486,hsa-miR-487a,hsa-miR-487b,hsa-miR-488,hsa-miR-489,hsa-miR-490,hsa-miR-491,hsa-miR-492,hsa-miR-493-3p,hsa-miR-493-5p,hsa-miR-494,hsa-miR-495,hsa-miR-496,hsa-miR-497,hsa-miR-498,hsa-miR-499,hsa-miR-500,hsa-miR-501,hsa-miR-502,hsa-miR-503,hsa-miR-504,hsa-miR-505,hsa-miR-506,hsa-miR-507,hsa-miR-508,hsa-miR-509,hsa-miR-510,hsa-miR-511,hsa-miR-512-3p,hsa-miR-512-5p,hsa-miR-513,hsa-miR-514,hsa-miR-515-3p,hsa-miR-515-5p,hsa-miR-516-3p,hsa-miR-516-5p,hsa-miR-517*,hsa-miR-517a,hsa-miR-517b,hsa-miR-517c,hsa-miR-518a,hsa-miR-518b,hsa-miR-518c,hsa-miR-518c*,hsa-miR-518d,hsa-miR-518e,hsa-miR-518f,hsa-miR-518f*,hsa-miR-519a,hsa-miR-519b,hsa-miR-519c,hsa-miR-519d,hsa-miR-519e,hsa-miR-519e*,hsa-miR-520a,hsa-miR-520a*,hsa-miR-520b,hsa-miR-520c,hsa-miR-520d,hsa-miR-520d*,hsa-miR-520e,hsa-miR-520f,hsa-miR-520g,hsa-miR-520h,hsa-miR-521,hsa-miR-522,hsa-miR-523,hsa-miR-524,hsa-miR-524*,hsa-miR-525,hsa-miR-525*,hsa-miR-526a,hsa-miR-526b,hsa-miR-526b*,hsa-miR-526c,hsa-miR-527,hsa-miR-532,hsa-miR-539,hsa-miR-542-3p,hsa-miR-542-5p,hsa-miR-544,hsa-miR-545,hsa-miR-548a,hsa-miR-548b,hsa-miR-548c,hsa-miR-548d,hsa-miR-549,hsa-miR-550,hsa-miR-551a,hsa-miR-551b,hsa-miR-552,hsa-miR-553,hsa-miR-554,hsa-miR-555,hsa-miR-556,hsa-miR-557,hsa-miR-558,hsa-miR-559,hsa-miR-560,hsa-miR-561,hsa-miR-562,hsa-miR-563,hsa-miR-564,hsa-miR-565,hsa-miR-566,hsa-miR-567,hsa-miR-568,hsa-miR-569,hsa-miR-570,hsa-miR-571,hsa-miR-572,hsa-miR-573,hsa-miR-574,hsa-miR-575,hsa-miR-576,hsa-miR-577,hsa-miR-578,hsa-miR-579,hsa-miR-580,hsa-miR-581,hsa-miR-582,hsa-miR-583,hsa-miR-584,hsa-miR-585,hsa-miR-586,hsa-miR-587,hsa-miR-588,hsa-miR-589,hsa-miR-590,hsa-miR-591,hsa-miR-592,hsa-miR-593,hsa-miR-595,hsa-miR-596,hsa-miR-597,hsa-miR-598,hsa-miR-599,hsa-miR-600,hsa-miR-601,hsa-miR-602,hsa-miR-603,hsa-miR-604,hsa-miR-605,hsa-miR-606,hsa-miR-607,hsa-miR-608,hsa-miR-609,hsa-miR-610,hsa-miR-611,hsa-miR-612,hsa-miR-613,hsa-miR-614,hsa-miR-615,hsa-miR-616,hsa-miR-617,hsa-miR-618,hsa-miR-619,hsa-miR-620,hsa-miR-621,hsa-miR-622,hsa-miR-623,hsa-miR-624,hsa-miR-625,hsa-miR-626,hsa-miR-627,hsa-miR-628,hsa-miR-629,hsa-miR-630,hsa-miR-631,hsa-miR-632,hsa-miR-633,hsa-miR-634,hsa-miR-635,hsa-miR-636,hsa-miR-637,hsa-miR-638,hsa-miR-639,hsa-miR-640,hsa-miR-641,hsa-miR-642,hsa-miR-643,hsa-miR-644,hsa-miR-645,hsa-miR-646,hsa-miR-647,hsa-miR-648,hsa-miR-649,hsa-miR-650,hsa-miR-651,hsa-miR-652,hsa-miR-653,hsa-miR-654,hsa-miR-655,hsa-miR-656,hsa-miR-657,hsa-miR-658,hsa-miR-659,hsa-miR-660,hsa-miR-661,hsa-miR-662,hsa-miR-663,hsa-miR-668,hsa-miR-671,hsa-miR-675,hsa-miR-7,hsa-miR-758,hsa-miR-765,hsa-miR-766,hsa-miR-767-3p,hsa-miR-767-5p,hsa-miR-768-3p,hsa-miR-768-5p,hsa-miR-769-3p,hsa-miR-769-5p,hsa-miR-770-5p,hsa-miR-801,hsa-miR-802,hsa-miR-9,hsa-miR-9*,hsa-miR-92,hsa-miR-92b,hsa-miR-93,hsa-miR-95,hsa-miR-96,hsa-miR-98,hsa-miR-99a,hsa-miR-99b
TCGA-02-0001-01,GBM,14.4691038,14.49346338,12.79234643,12.3158747,12.2428238,12.95308827,12.32290534,11.01631477,5.897426164,11.72834391,10.18170231,10.42500124,5.746629553,8.713336696,10.23098733,10.78720008,8.512578379,7.061549664,5.917108581,10.6450903,11.10023504,13.62258166,12.14092993,6.830371837,9.168536484,7.950956374,8.640342626,7.661819921,11.04494369,8.784423806,9.196106496,5.403066097,5.546879958,6.816911313,6.741679275,6.145681509,7.962137173,7.653654416,6.707332395,8.074284173,7.913410041,6.844989065,9.034786489,7.953142344,9.772839118,6.301607943,10.83905664,7.232222274,10.46303551,5.876132245,10.63239892,7.839243115,9.264772435,6.24283173,7.720478181,9.061661971,5.861976138,6.65084094,6.71731252,8.726793114,8.780442655,11.33636188,11.32196485,7.315264074,8.128020654,10.04625559,6.798753252,9.824518713,8.638823375,8.816009254,7.047370774,5.66642605,6.046652746,6.029712415,9.173050579,7.548927073,5.998069344,6.931184697,5.917186368,6.661058591,5.962843983,6.055773813,6.101476302,8.497322935,5.772055779,6.793895133,7.674958859,9.794833829,7.144873076,11.85928117,8.216153739,7.868981587,8.816236177,6.788178567,6.651493424,7.631112424,6.573245536,7.926462652,9.296048616,6.188319345,6.026039739,6.810007125,7.955154738,8.703913767,5.866596077,5.98641622,10.29047469,5.858026452,6.012826418,5.734841081,8.628198425,7.560264166,14.98476479,7.51725379,5.951599217,8.218591654,6.722104618,6.876798402,5.811442641,5.72912894,7.536827312,9.392591926,11.87030084,5.769067833,8.86279192,10.96809573,11.63581624,6.011819767,11.35494004,10.14809709,11.85169186,9.979196674,12.76670525,9.361509602,10.69548662,8.783847113,7.775836376,4.905141715,7.03699568,7.555540733,13.30155031,10.65062237,10.88803578,7.15627891,5.95177061,5.90746121,5.824451642,5.839650167,5.937848677,5.850042547,5.834649031,7.097458175,10.37165267,7.732970161,9.717200972,10.25535426,7.818955014,9.162468439,6.311998818,6.838942635,9.283960365,6.57191946,9.234505565,7.677364753,5.785398611,5.871342376,6.800145327,6.560629802,6.671653845,6.622736303,9.86883622,6.930829054,5.888087241,9.380180728,9.417551689,5.785040223,6.865574828,9.899805308,7.018414474,5.978841173,10.26125437,8.018736731,6.161277763,8.888059346,7.315644486,7.898682383,5.845361592,7.514116039,5.981657928,7.108117165,5.944922866,6.286734259,9.209867786,5.923731159,5.799394963,5.96074812,5.717838782,8.4959858,5.87019458,8.228267112,5.843085987,6.170052029,8.373116087,6.03403994,8.453021133,5.996639865,5.753479605,6.562807795,6.820756357,6.147551736,5.827568673,7.468923007,6.125117893,8.429015689,6.72834345,5.77804496,6.299120864,5.832295424,8.243842692,5.905824754,8.977209271,5.683065724,8.85344684,5.877118179,6.184517455,7.296443468,5.960642254,6.281928995,5.7892232,5.906362514,5.87544369,6.489744541,8.59418772,7.08143411,5.807546415,5.869053554,6.153816137,5.93681997,6.166385167,6.037552227,7.088954067,6.735971587,6.077646539,6.734280164,6.587314815,8.343795374,5.959006457,5.952663692,5.907801801,7.681040488,5.797322645,5.990577898,6.037166093,8.627512086,6.327503162,5.781800315,8.245790532,5.73593978,5.880407745,6.895104253,6.927268793,6.247789146,6.128983169,6.02849943,5.992941348,5.904617977,5.862374794,5.996405611,7.532425756,5.860199304,5.748409396,6.095462395,5.797777746,7.06075445,5.814509448,5.874374983,5.76874569,5.857263822,5.912027087,5.826593334,5.881809605,5.926323256,5.885331035,5.793782543,5.658736172,5.777923557,5.96557003,5.892894161,5.882265204,5.823684342,5.848210639,5.833762246,5.928611331,5.912149288,5.817633305,5.860461588,6.168302478,5.946970898,5.787818178,5.982802628,5.886764021,5.95475113,6.15527553,5.929747557,5.926574008,5.865574168,5.836087285,5.860956737,5.917846369,5.813590542,5.836092986,5.830665767,5.937916363,5.813580807,5.828950638,5.831226715,5.915308715,5.848971992,6.027194571,7.481212149,6.00590126,6.742226345,7.090177567,5.827910327,5.933163968,5.806160089,5.879964158,5.779974757,5.811283082,5.806397385,7.086137948,5.758529572,7.347278361,5.906440864,5.918212845,5.804457305,5.742348548,5.73122545,6.365748389,5.775297823,5.786349597,6.146944205,5.824272834,5.884036081,4.983231707,6.981411981,8.075085923,5.791724381,5.780549796,5.832762664,5.788819322,5.82704904,5.975606323,6.630901508,5.869495769,8.736322981,8.158721048,5.804008445,5.824127835,5.755390639,5.764424836,5.806601828,5.836232665,6.41496567,5.785789816,6.211218029,5.826565739,5.83101472,5.767835937,5.724050521,5.740979702,7.199603628,5.894126378,6.524705896,5.76003271,6.131406671,5.765867516,5.768768275,6.300899266,5.745526392,5.75529212,7.501007664,5.306926664,5.798536217,5.797774454,5.989693698,5.745679421,5.795775144,5.868448387,5.893703312,6.387845288,5.73169421,5.774670841,5.824865291,5.901274943,6.072919441,5.847945372,5.932179116,5.844083714,5.791152711,5.761921731,5.729742837,6.240640945,5.957338483,5.946247135,7.223479808,5.817676395,5.94538078,6.308905643,6.367813118,5.665136595,5.927690282,5.926964279,5.821691732,6.013457922,5.742077526,6.341893381,5.814702559,8.654956065,5.770748318,5.826059777,5.927505123,5.777319601,5.770093491,5.790138972,5.833101684,5.759027922,5.865285497,5.889578941,5.928698116,6.629864074,5.75322552,8.247218969,5.857479027,6.032742323,5.862353818,5.947186488,5.737610003,5.831806685,5.429144912,7.19263139,5.842432002,6.026146046,6.355745125,5.794941846,7.005976511,5.797956428,9.07813654,6.445352131,6.836761012,6.51189724,5.550421007,5.936469524,10.2904286,9.012958676,5.898190989,6.418145687,6.848111999,7.270216553,5.83594013,11.75532288,13.36104653,9.626729149,8.090216778,8.068901567,7.041131622,5.866480629,8.101323363,10.19486939,8.185835612
TCGA-02-0003-01,GBM,14.07570006,14.17274233,13.38467242,11.64805984,11.7152774,12.5260304,11.09356265,10.73769913,5.883636155,11.5146803,9.742214896,10.76535412,5.900910987,10.8087529,11.13078169,10.92878567,7.066248629,10.64342636,5.878732972,11.4514547,10.86696762,13.69073522,10.94034027,6.592935596,8.498129653,8.132625112,8.74642917,7.131452856,10.94061265,9.421083819,8.258480161,5.447403138,5.614783625,6.819516655,7.34842445,6.20967981,7.934996969,7.578322647,6.641344725,8.190602681,7.72488554,6.036972842,8.259680778,7.248786672,8.955693236,6.648307224,10.24581257,7.016786368,7.685720339,5.79447803,9.350513905,7.64740595,9.572885092,6.10601962,8.203429959,7.003831376,5.839026365,6.501242312,6.485306924,9.267119803,9.722939318,11.69329751,11.663954,8.430171649,10.21244222,11.15329748,7.897487514,11.01005862,9.183649671,9.824022368,10.15387516,5.987482211,7.880641572,6.019734559,8.471979102,7.829619155,5.860932022,7.043983251,5.969922829,7.922698634,5.969233672,6.557224989,5.954535687,7.738272142,5.178556396,5.941258533,7.376295298,8.6688947,6.687574454,11.23676822,5.99320551,8.724471953,8.342526641,6.697416956,6.401434094,7.005229381,6.378221824,9.000662869,10.66589405,5.993309196,6.07481442,6.025709736,6.209347406,7.945865783,5.814152569,5.919351881,8.509851322,5.901487663,5.991277707,5.737429912,10.61958831,9.545033683,12.64539347,9.163562316,5.978521196,8.009960362,6.696594631,6.329846987,5.916759994,6.540847259,7.365265426,11.14148694,11.02987331,5.806276781,7.829361951,9.356558718,9.238127639,5.898479642,9.483768445,10.23909193,10.7177115,10.49828064,14.79222594,8.70479998,9.025274367,8.739469082,7.457244797,4.745806819,6.683512868,7.110115012,12.07484175,10.33734009,9.583963718,9.145767688,5.87836924,5.816801956,5.807540129,5.809780966,5.834338856,5.847630892,5.823039103,7.622135889,10.90510434,8.043865297,9.387556785,10.41328271,7.666765527,8.098819918,6.455367059,6.934649961,10.054029,6.539216323,9.004938824,8.672958225,5.802147076,5.843953553,6.768894659,6.311092065,8.275933785,7.104946203,10.15067241,8.278309448,5.97938443,10.65539669,7.914218084,5.739476588,6.904754959,10.43735158,7.113556607,5.955086001,9.693816826,7.755209438,5.96052067,8.930354479,6.907008289,9.51108116,5.761822887,6.83283005,5.922798232,7.134548757,5.869096752,6.141241935,8.994177917,5.834043883,5.746430247,6.019575422,5.812613736,8.451519773,5.764103623,8.451504384,5.858044005,6.613661634,8.227797339,5.919279439,7.728531472,5.868968168,5.74041056,6.599138215,6.745386771,7.45485203,5.746357525,7.356783698,6.000698582,7.727208689,6.547755311,5.745694851,6.697197841,5.822740805,7.736613605,6.41400387,9.454015161,5.707086106,8.378462576,5.802406568,6.170566885,7.111562642,5.766693465,6.160282876,5.723088203,5.920713257,5.868042504,6.391565242,9.136604788,6.955526592,5.800598769,5.783600063,7.207821495,5.994153794,6.169565373,5.937493279,7.366428815,6.681144104,6.040071624,7.501659809,6.67269034,7.899740318,6.031664865,6.036105281,5.838362435,6.936205389,5.84976204,5.994270496,6.07019592,8.640768142,6.389613166,5.795076993,8.293369101,5.972032972,5.884162278,6.456402983,6.351380846,6.08803543,6.254444795,6.35487266,6.062660734,5.894542398,5.837403841,5.910170205,6.801702692,5.926403324,5.790483363,6.251047967,5.740168298,7.222906524,5.768713115,5.822304099,5.735874717,5.853639057,5.863942123,5.784270556,5.835800288,5.86256487,5.834247652,5.841357095,5.443319327,5.773137652,6.171579867,5.834102145,5.769026976,5.775176662,5.924410876,5.841484035,5.844656218,5.853965125,5.867901959,5.930182994,6.36360634,5.860107784,5.783678579,5.896107008,5.87115341,5.978939499,6.411536227,5.894495878,5.844114433,5.81207327,5.812383376,5.809391603,5.944362323,5.787338044,5.787570223,5.878517965,5.825970492,5.790170151,5.967078787,5.90830841,5.850758109,5.818335948,6.254452846,7.081069881,5.91751727,6.890279512,7.222016554,5.795002384,5.959117778,5.804545932,5.849228313,5.792821353,5.784677053,5.788760155,7.216608802,5.690193262,7.451811802,5.791985192,5.816831776,5.772409804,5.80018605,5.79088835,6.335580978,5.75924929,5.744540247,6.265545412,5.790267517,5.779618761,4.904160119,6.695733224,8.431793228,5.822693118,5.814414148,5.787023323,5.766079791,5.773337686,5.825638649,6.728614917,5.774947691,7.6797801,7.650552497,5.824991012,5.853245955,5.787094282,5.794179855,5.771589585,5.853196758,6.584428936,5.797174377,6.230877132,5.817700755,5.794261735,5.759477439,5.746645767,5.770044359,7.152920071,5.772406502,6.602465096,5.713245194,6.098101026,5.743495756,5.767861813,6.336573453,5.737738042,5.740668506,6.997069485,5.363499155,5.790394869,5.755744358,6.465067118,5.748364795,5.749152418,5.794932469,5.848713494,6.764733019,5.828807914,5.78531976,5.72802257,5.843513646,5.966361838,5.809627059,5.870894247,5.796975005,5.787827566,5.776094796,5.69897522,6.277642356,6.227445134,5.837330785,6.991046261,5.78830105,5.905152599,6.393667247,6.546653072,6.421459675,5.96204405,5.891535997,5.769339442,5.80630799,5.645273796,6.193798564,5.809666093,8.9480588,5.769082229,5.853851862,5.824276091,5.740687926,5.760966893,5.80464495,5.777505295,5.744108917,5.743859325,6.020838493,5.774927298,6.902100477,5.783326191,8.031070876,5.730192981,5.947138608,5.732986608,5.832227285,5.730843734,5.91965199,5.508935867,6.793334119,5.718254212,6.028872397,7.256580892,5.761388554,7.076014806,5.726863635,8.339003376,6.512286281,7.063418318,6.138097031,5.439113889,6.119421783,9.956949971,8.558630604,6.043350848,6.76127355,6.953004561,8.490503655,5.754228236,12.64903913,13.91101513,10.88524239,8.541563372,10.05806498,7.303865136,6.293912495,8.116674574,10.96020049,8.27450039
TCGA-02-0004-01,GBM,13.70839933,13.4212027,12.7023455,11.75416065,11.64595058,12.23283243,11.05643722,11.34070581,5.814258164,10.60154719,9.547856248,10.9799748,5.767499467,9.166446481,10.00525503,11.37126249,7.554351545,8.645468812,5.830353483,7.871915731,11.02027927,12.98969919,11.23325495,6.492786404,9.693124021,6.885851273,7.103512568,6.365728713,10.35141716,8.119585182,7.965597247,6.010979311,6.149573881,7.528825748,6.396027614,6.097344325,7.53196859,6.492079104,6.232106332,6.592452326,8.676054312,6.22167693,8.941762942,7.598308023,11.67131707,6.070325866,12.87430428,7.357472724,9.689447683,5.759997807,9.710753029,7.831366141,8.228087742,6.559744828,7.347291697,9.788763884,5.749639726,6.855796368,6.899284371,9.541709945,8.936238413,11.020785,10.96076757,7.51353894,8.277810595,9.926514556,7.001690019,10.14566958,7.828110481,8.447476414,6.939236675,5.874431321,5.895590735,6.182856413,9.180646581,8.111010492,6.076451844,6.914486004,6.017193326,7.88033931,5.898855032,6.0735071,5.853547561,7.955785488,6.003308448,7.003628852,8.036456408,10.11351132,6.429594039,11.61099286,7.129143266,6.11535882,7.989072987,6.775956415,11.84570083,13.13102625,9.62029713,8.412248803,9.841223119,6.075268459,6.057063962,6.189195609,6.562937943,9.169522114,5.759340716,5.840836626,7.543175522,5.992039445,5.853317355,5.74516621,8.953440215,7.201545589,15.13832176,9.42212463,5.8452032,8.625848986,12.96483452,6.31498696,5.774278897,5.740411799,7.887910148,6.579525839,13.06141035,5.765453006,8.161358736,10.4147579,10.08874072,6.462307843,10.7328111,11.50641968,12.14299783,9.448789968,12.24713337,9.050209195,10.32791889,10.31692329,7.659619487,6.739588373,7.677042744,7.894077252,12.56713782,9.794288556,9.724107419,7.448068802,5.860860506,5.807807601,5.760271168,5.746279086,5.81038942,6.091861846,5.795645524,7.080743004,10.38825981,7.450613639,9.404821498,9.854719311,7.336192785,8.348783348,6.003592738,6.489799514,10.54442564,6.187002521,10.23835002,7.944371525,5.76811604,5.966276455,6.385575092,6.170197686,6.183803293,6.393157502,9.95520293,7.647115253,5.93060651,7.600325239,8.258770961,5.756941163,6.438711632,9.564390613,7.208128124,6.081275993,9.828058172,8.267954458,6.820654197,9.129392785,6.820714771,6.760183897,5.717611824,7.79181289,5.854984706,7.770316215,5.817833088,6.215598443,8.566292398,5.787046687,5.791843043,5.910791841,6.159696692,8.448763169,5.880249471,9.395129635,5.913748645,6.801306256,8.704312248,5.995171328,8.93381694,5.832366285,5.70586417,6.827059045,6.835837112,5.815606837,5.745646137,8.669471989,6.684527953,8.163486072,6.910857268,5.765438315,6.944675279,5.920534688,8.770139754,6.338319424,9.972916619,5.97653851,8.148993082,5.837366444,7.065285509,7.410016774,5.78703981,5.968602948,5.758508505,5.854961005,5.795386331,6.630095772,8.140825746,7.155240469,5.871153727,5.850552711,6.418733034,6.058593289,6.580009777,6.095566934,7.467773475,6.330894732,5.908922365,6.782325277,7.138229008,8.652078532,5.979337646,6.131485376,5.755556801,6.754981349,5.966086514,6.725421731,7.518113222,9.414981561,6.356237819,5.755067863,8.06243196,6.071254476,5.780685588,6.942413454,6.712428376,6.371326085,6.998523649,5.949529935,5.980531491,5.941896276,5.77009785,6.124037099,7.447111713,5.803885878,5.749584863,6.165872136,5.784728572,7.555888274,5.764947909,5.832272508,5.753667358,5.78379698,5.771401716,5.776019286,5.839182368,5.873689088,5.803090024,5.953465471,5.815210668,5.764075255,6.021783744,5.796919671,5.823845381,5.772304673,5.880306241,5.764843095,5.827176271,5.763958566,5.847185118,5.909663755,6.100136571,5.88401631,5.72818502,5.895361115,5.802195479,5.823846361,6.509787682,5.894337425,5.830749517,5.822490702,5.81378206,5.799995561,5.827649241,5.793955081,5.760007468,5.746533113,5.795549355,5.882584129,5.851987192,5.805575944,5.803885776,5.897990213,6.33273731,7.095376283,5.902823902,6.870496923,7.462413069,5.771277415,5.805198721,5.777000674,5.764564435,5.76767501,5.761075394,5.74393538,6.307716613,5.747589278,6.691137065,5.782197442,5.776376148,5.734075522,5.737802447,5.751862236,6.505181185,5.755808374,5.728892421,6.508205707,5.734119631,5.748529918,5.782933437,7.123728419,7.765398406,5.867574922,5.802711112,5.762604966,5.738688665,5.702381343,5.800096148,6.570831993,5.759571739,8.678791438,8.260131436,5.77550775,5.738592544,5.757715033,5.73649663,5.738708444,5.733879943,5.903880233,5.884518752,6.218734145,5.848378363,5.753427879,5.692156789,5.747282193,5.768369721,7.097490224,5.751554125,5.884578004,5.719392678,5.986305278,5.813660809,5.781760893,6.213164855,5.739381755,5.726649072,6.82998368,6.463001824,5.76271448,5.739232216,6.104990227,5.715222176,5.715200405,5.796175221,5.797723022,6.439298197,5.882243577,5.771310802,5.78750476,5.88270454,6.024475191,5.744976994,5.944759401,5.736339881,5.785107755,5.72897987,5.744756491,6.25713428,6.268129187,5.788919464,6.648288949,5.728566676,5.926652224,6.429689945,6.661472558,6.269049273,6.024975279,5.811635794,5.734503839,6.059875708,5.73038605,6.200954033,5.740941027,8.778521131,5.744912138,6.068890534,5.783823939,5.73493584,5.711296035,5.755799317,5.965155481,5.747185691,5.803264963,5.849424401,5.782152131,7.025819738,5.761054004,8.227541812,5.778224885,6.452015761,5.77226072,6.146005247,5.75276562,5.798284346,6.056103601,7.114699359,5.738646084,6.086866331,7.30574803,5.924706331,7.015819802,5.744369732,6.392099122,6.793414144,6.673265593,6.661232534,5.758415677,6.281986787,10.10436797,8.266139538,5.978249552,6.358072094,7.505902584,7.559339875,5.733218786,9.037037692,10.48182777,9.949004571,8.392799533,8.135556157,6.259337075,5.726022558,7.836978321,10.24021937,8.535514556
