ID	TCGA-02-0001-01	TCGA-02-0003-01	TCGA-02-0004-01	TCGA-02-0006-01	TCGA-02-0007-01	TCGA-02-0009-01	TCGA-02-0010-01	TCGA-02-0011-01	TCGA-02-0014-01	TCGA-02-0015-01	TCGA-02-0016-01	TCGA-02-0021-01	TCGA-02-0023-01	TCGA-02-0024-01	TCGA-02-0025-01	TCGA-02-0026-01	TCGA-02-0027-01	TCGA-02-0028-01	TCGA-02-0033-01	TCGA-02-0034-01	TCGA-02-0037-01	TCGA-02-0038-01	TCGA-02-0039-01	TCGA-02-0043-01	TCGA-02-0047-01	TCGA-02-0048-01	TCGA-02-0051-01	TCGA-02-0052-01	TCGA-02-0054-01	TCGA-02-0055-01	TCGA-02-0057-01	TCGA-02-0058-01	TCGA-02-0059-01	TCGA-02-0060-01	TCGA-02-0064-01	TCGA-02-0068-01	TCGA-02-0069-01	TCGA-02-0070-01	TCGA-02-0071-01	TCGA-02-0074-01	TCGA-02-0075-01	TCGA-02-0079-01	TCGA-02-0080-01	TCGA-02-0083-01	TCGA-02-0084-01	TCGA-02-0085-01	TCGA-02-0086-01	TCGA-02-0087-01	TCGA-02-0089-01	TCGA-02-0099-01	TCGA-02-0102-01	TCGA-02-0104-01	TCGA-02-0106-01	TCGA-02-0107-01	TCGA-02-0111-01	TCGA-02-0113-01	TCGA-02-0114-01	TCGA-02-0115-01	TCGA-02-0116-01	TCGA-02-0258-01	TCGA-02-0260-01	TCGA-02-0266-01	TCGA-02-0269-01	TCGA-02-0271-01	TCGA-02-0281-01	TCGA-02-0285-01	TCGA-02-0289-01	TCGA-02-0290-01	TCGA-02-0317-01	TCGA-02-0321-01	TCGA-02-0324-01	TCGA-02-0325-01	TCGA-02-0326-01	TCGA-02-0330-01	TCGA-02-0332-01	TCGA-02-0333-01	TCGA-02-0337-01	TCGA-02-0338-01	TCGA-02-0339-01	TCGA-02-0422-01	TCGA-02-0430-01	TCGA-02-0432-01	TCGA-02-0439-01	TCGA-02-0440-01	TCGA-02-0446-01	TCGA-02-0451-01	TCGA-02-0456-01	TCGA-02-2466-01	TCGA-02-2470-01	TCGA-02-2483-01	TCGA-02-2485-01	TCGA-02-2486-01	TCGA-06-0122-01	TCGA-06-0124-01	TCGA-06-0125-01	TCGA-06-0126-01	TCGA-06-0127-01	TCGA-06-0128-01	TCGA-06-0129-01	TCGA-06-0130-01	TCGA-06-0133-01	TCGA-06-0137-01	TCGA-06-0138-01	TCGA-06-0139-01	TCGA-06-0140-01	TCGA-06-0141-01	TCGA-06-0142-01	TCGA-06-0143-01	TCGA-06-0145-01	TCGA-06-0146-01	TCGA-06-0147-01	TCGA-06-0149-01	TCGA-06-0150-01	TCGA-06-0151-01	TCGA-06-0152-01	TCGA-06-0154-01	TCGA-06-0155-01	TCGA-06-0156-01	TCGA-06-0157-01	TCGA-06-0158-01	TCGA-06-0159-01	TCGA-06-0160-01	TCGA-06-0162-01	TCGA-06-0164-01	TCGA-06-0166-01	TCGA-06-0168-01	TCGA-06-0169-01	TCGA-06-0171-01	TCGA-06-0173-01	TCGA-06-0174-01	TCGA-06-0175-01	TCGA-06-0176-01	TCGA-06-0177-01	TCGA-06-0178-01	TCGA-06-0179-01	TCGA-06-0182-01	TCGA-06-0184-01	TCGA-06-0185-01	TCGA-06-0187-01	TCGA-06-0188-01	TCGA-06-0189-01	TCGA-06-0190-01	TCGA-06-0192-01	TCGA-06-0194-01	TCGA-06-0195-01	TCGA-06-0197-01	TCGA-06-0208-01	TCGA-06-0210-01	TCGA-06-0211-01	TCGA-06-0213-01	TCGA-06-0214-01	TCGA-06-0216-01	TCGA-06-0219-01	TCGA-06-0221-01	TCGA-06-0237-01	TCGA-06-0238-01	TCGA-06-0240-01	TCGA-06-0241-01	TCGA-06-0394-01	TCGA-06-0397-01	TCGA-06-0402-01	TCGA-06-0409-01	TCGA-06-0410-01	TCGA-06-0412-01	TCGA-06-0413-01	TCGA-06-0414-01	TCGA-06-0644-01	TCGA-06-0645-01	TCGA-06-0646-01	TCGA-06-0648-01	TCGA-06-0649-01	TCGA-06-0650-01	TCGA-06-0686-01	TCGA-06-0743-01	TCGA-06-0744-01	TCGA-06-0745-01	TCGA-06-0747-01	TCGA-06-0749-01	TCGA-06-0750-01	TCGA-06-0875-01	TCGA-06-0876-01	TCGA-06-0877-01	TCGA-06-0878-01	TCGA-06-0879-01	TCGA-06-0881-01	TCGA-06-0882-01	TCGA-06-0939-01	TCGA-06-1084-01	TCGA-06-1086-01	TCGA-06-1087-01	TCGA-06-1800-01	TCGA-06-1801-01	TCGA-06-1802-01	TCGA-06-1804-01	TCGA-06-1805-01	TCGA-06-1806-01	TCGA-06-2557-01	TCGA-06-2558-01	TCGA-06-2559-01	TCGA-06-2561-01	TCGA-06-2562-01	TCGA-06-2563-01	TCGA-06-2564-01	TCGA-06-2565-01	TCGA-06-2566-01	TCGA-06-2567-01	TCGA-06-2569-01	TCGA-06-2570-01	TCGA-06-5408-01	TCGA-06-5410-01	TCGA-06-5411-01	TCGA-06-5412-01	TCGA-06-5413-01	TCGA-06-5414-01	TCGA-06-5415-01	TCGA-06-5416-01	TCGA-06-5417-01	TCGA-06-5418-01	TCGA-06-5856-01	TCGA-06-5858-01	TCGA-06-5859-01	TCGA-06-6388-01	TCGA-06-6389-01	TCGA-06-6390-01	TCGA-06-6391-01	TCGA-06-6693-01	TCGA-06-6694-01	TCGA-06-6695-01	TCGA-06-6697-01	TCGA-06-6698-01	TCGA-06-6699-01	TCGA-06-6700-01	TCGA-06-6701-01	TCGA-08-0244-01	TCGA-08-0245-01	TCGA-08-0246-01	TCGA-08-0344-01	TCGA-08-0345-01	TCGA-08-0346-01	TCGA-08-0347-01	TCGA-08-0348-01	TCGA-08-0349-01	TCGA-08-0350-01	TCGA-08-0351-01	TCGA-08-0352-01	TCGA-08-0353-01	TCGA-08-0354-01	TCGA-08-0355-01	TCGA-08-0356-01	TCGA-08-0357-01	TCGA-08-0358-01	TCGA-08-0359-01	TCGA-08-0360-01	TCGA-08-0373-01	TCGA-08-0375-01	TCGA-08-0380-01	TCGA-08-0385-01	TCGA-08-0386-01	TCGA-08-0389-01	TCGA-08-0390-01	TCGA-08-0392-01	TCGA-08-0509-01	TCGA-08-0510-01	TCGA-08-0511-01	TCGA-08-0512-01	TCGA-08-0514-01	TCGA-08-0516-01	TCGA-08-0517-01	TCGA-08-0518-01	TCGA-08-0520-01	TCGA-08-0521-01	TCGA-08-0522-01	TCGA-08-0524-01	TCGA-08-0525-01	TCGA-08-0529-01	TCGA-08-0531-01	TCGA-12-0616-01	TCGA-12-0618-01	TCGA-12-0619-01	TCGA-12-0620-01	TCGA-12-0654-01	TCGA-12-0656-01	TCGA-12-0657-01	TCGA-12-0662-01	TCGA-12-0670-01	TCGA-12-0688-01	TCGA-12-0691-01	TCGA-12-0692-01	TCGA-12-0703-01	TCGA-12-0707-01	TCGA-12-0769-01	TCGA-12-0772-01	TCGA-12-0773-01	TCGA-12-0775-01	TCGA-12-0776-01	TCGA-12-0778-01	TCGA-12-0780-01	TCGA-12-0820-01	TCGA-12-0821-01	TCGA-12-0822-01	TCGA-12-0826-01	TCGA-12-0827-01	TCGA-12-0828-01	TCGA-12-0829-01	TCGA-12-1088-01	TCGA-12-1089-01	TCGA-12-1090-01	TCGA-12-1091-01	TCGA-12-1092-01	TCGA-12-1093-01	TCGA-12-1094-01	TCGA-12-1095-01	TCGA-12-1096-01	TCGA-12-1097-01	TCGA-12-1098-01	TCGA-12-1099-01	TCGA-12-1597-01	TCGA-12-1598-01	TCGA-12-1599-01	TCGA-12-1600-01	TCGA-12-1602-01	TCGA-12-3644-01	TCGA-12-3646-01	TCGA-12-3648-01	TCGA-12-3649-01	TCGA-12-3650-01	TCGA-12-3651-01	TCGA-12-3652-01	TCGA-12-3653-01	TCGA-12-5295-01	TCGA-12-5299-01	TCGA-12-5301-01	TCGA-14-0736-01	TCGA-14-0740-01	TCGA-14-0781-01	TCGA-14-0783-01	TCGA-14-0786-01	TCGA-14-0787-01	TCGA-14-0789-01	TCGA-14-0790-01	TCGA-14-0812-01	TCGA-14-0813-01	TCGA-14-0817-01	TCGA-14-0862-01	TCGA-14-0865-01	TCGA-14-0866-01	TCGA-14-0867-01	TCGA-14-0871-01	TCGA-14-1034-01	TCGA-14-1037-01	TCGA-14-1043-01	TCGA-14-1395-01	TCGA-14-1396-01	TCGA-14-1401-01	TCGA-14-1402-01	TCGA-14-1450-01	TCGA-14-1451-01	TCGA-14-1452-01	TCGA-14-1453-01	TCGA-14-1454-01	TCGA-14-1455-01	TCGA-14-1456-01	TCGA-14-1458-01	TCGA-14-1459-01	TCGA-14-1794-01	TCGA-14-1795-01	TCGA-14-1821-01	TCGA-14-1823-01	TCGA-14-1825-01	TCGA-14-1827-01	TCGA-14-1829-01	TCGA-14-2554-01	TCGA-14-2555-01	TCGA-14-3476-01	TCGA-14-3477-01	TCGA-14-4157-01	TCGA-15-0742-01	TCGA-15-1444-01	TCGA-15-1446-01	TCGA-15-1447-01	TCGA-15-1449-01	TCGA-16-0846-01	TCGA-16-0848-01	TCGA-16-0849-01	TCGA-16-0850-01	TCGA-16-0861-01	TCGA-16-1045-01	TCGA-16-1047-01	TCGA-16-1048-01	TCGA-16-1055-01	TCGA-16-1056-01	TCGA-16-1060-01	TCGA-16-1062-01	TCGA-16-1063-01	TCGA-16-1460-01	TCGA-19-0955-01	TCGA-19-0957-01	TCGA-19-0960-01	TCGA-19-0962-01	TCGA-19-0963-01	TCGA-19-0964-01	TCGA-19-1385-01	TCGA-19-1386-01	TCGA-19-1387-01	TCGA-19-1388-01	TCGA-19-1389-01	TCGA-19-1390-01	TCGA-19-1392-01	TCGA-19-1786-01	TCGA-19-1787-01	TCGA-19-1788-01	TCGA-19-1789-01	TCGA-19-1790-01	TCGA-19-1791-01	TCGA-19-2619-01	TCGA-19-2620-01	TCGA-19-2621-01	TCGA-19-2623-01	TCGA-19-2624-01	TCGA-19-2625-01	TCGA-19-2629-01	TCGA-19-2631-01	TCGA-19-4068-01	TCGA-19-5947-01	TCGA-19-5950-01	TCGA-19-5951-01	TCGA-19-5952-01	TCGA-19-5953-01	TCGA-19-5954-01	TCGA-19-5955-01	TCGA-19-5956-01	TCGA-19-5958-01	TCGA-19-5959-01	TCGA-19-5960-01	TCGA-26-1438-01	TCGA-26-1439-01	TCGA-26-1440-01	TCGA-26-1442-01	TCGA-26-1443-01	TCGA-26-1799-01	TCGA-26-5132-01	TCGA-26-5133-01	TCGA-26-5134-01	TCGA-26-5135-01	TCGA-26-5136-01	TCGA-26-5139-01	TCGA-26-6173-01	TCGA-26-6174-01	TCGA-27-1830-01	TCGA-27-1831-01	TCGA-27-1832-01	TCGA-27-1833-01	TCGA-27-1834-01	TCGA-27-1835-01	TCGA-27-1836-01	TCGA-27-1837-01	TCGA-27-1838-01	TCGA-27-2518-01	TCGA-27-2519-01	TCGA-27-2521-01	TCGA-27-2523-01	TCGA-27-2524-01	TCGA-27-2526-01	TCGA-27-2527-01	TCGA-27-2528-01	TCGA-28-1745-01	TCGA-28-1746-01	TCGA-28-1747-01	TCGA-28-1749-01	TCGA-28-1750-01	TCGA-28-1751-01	TCGA-28-1752-01	TCGA-28-1753-01	TCGA-28-1755-01	TCGA-28-1756-01	TCGA-28-1757-01	TCGA-28-1760-01	TCGA-28-2502-01	TCGA-28-2506-01	TCGA-28-2509-01	TCGA-28-2510-01	TCGA-28-2513-01	TCGA-28-2514-01	TCGA-28-5204-01	TCGA-28-5207-01	TCGA-28-5208-01	TCGA-28-5209-01	TCGA-28-5211-01	TCGA-28-5213-01	TCGA-28-5214-01	TCGA-28-5215-01	TCGA-28-5216-01	TCGA-28-5218-01	TCGA-28-5219-01	TCGA-28-5220-01	TCGA-28-6450-01	TCGA-32-1970-01	TCGA-32-1973-01	TCGA-32-1976-01	TCGA-32-1977-01	TCGA-32-1978-01	TCGA-32-1979-01	TCGA-32-1980-01	TCGA-32-1982-01	TCGA-32-1986-01	TCGA-32-1987-01	TCGA-32-1991-01	TCGA-32-2491-01	TCGA-32-2494-01	TCGA-32-2495-01	TCGA-32-2498-01	TCGA-32-2615-01	TCGA-32-2616-01	TCGA-32-2632-01	TCGA-32-2634-01	TCGA-32-2638-01	TCGA-32-4208-01	TCGA-32-4209-01	TCGA-32-4210-01	TCGA-32-4211-01	TCGA-32-4213-01	TCGA-32-4719-01	TCGA-32-5222-01	TCGA-41-2571-01	TCGA-41-2572-01	TCGA-41-2573-01	TCGA-41-2575-01	TCGA-41-3392-01	TCGA-41-3393-01	TCGA-41-3915-01	TCGA-41-4097-01	TCGA-41-5651-01	TCGA-41-6646-01	TCGA-74-6573-01	TCGA-74-6575-01	TCGA-74-6577-01	TCGA-74-6578-01	TCGA-74-6581-01	TCGA-74-6584-01	TCGA-76-4925-01	TCGA-76-4926-01	TCGA-76-4927-01	TCGA-76-4928-01	TCGA-76-4929-01	TCGA-76-4931-01	TCGA-76-4932-01	TCGA-76-4934-01	TCGA-76-4935-01	TCGA-76-6191-01	TCGA-76-6192-01	TCGA-76-6193-01	TCGA-76-6280-01	TCGA-76-6282-01	TCGA-76-6283-01	TCGA-76-6285-01	TCGA-76-6286-01	TCGA-76-6656-01	TCGA-76-6657-01	TCGA-76-6660-01	TCGA-76-6661-01	TCGA-76-6662-01	TCGA-76-6663-01	TCGA-76-6664-01	TCGA-81-5910-01	TCGA-81-5911-01	TCGA-87-5896-01	TCGA-06-0673-11	TCGA-06-0675-11	TCGA-06-0676-11	TCGA-06-0678-11	TCGA-06-0680-11	TCGA-06-0681-11	TCGA-08-0623-11	TCGA-08-0625-11	TCGA-08-0626-11	TCGA-08-0627-11
hsa-let-7a	14.4691038	14.07570006	13.70839933	13.84533671	14.20164595	13.86199743	13.91755467	13.99502703	14.18737322	14.06725995	14.05577848	14.2518103	14.01754674	13.69866213	13.75230425	14.28349949	13.89301447	14.18346819	13.92225232	13.71598793	13.86066151	13.9057991	13.84372725	13.93819475	13.77424839	14.404224	12.93651579	14.27790383	14.02866974	14.07705796	14.14633527	14.24628577	14.10953335	13.86608828	13.42451186	14.22749055	13.73371487	13.91033951	14.10359095	13.74800034	13.99979167	14.45942438	14.18725613	14.29594246	14.19334324	13.79707907	13.80735064	14.05395393	13.92701777	14.13285684	14.11952978	14.55463452	13.48581209	13.46392066	13.37289694	13.75647292	14.15543836	14.13041131	14.22390784	14.46718292	14.22197135	12.60580701	14.07426079	13.69776549	13.29796333	14.21364354	14.2325334	14.27694072	13.3553182	14.10868331	14.29285933	13.77858646	13.4967335	13.98415294	13.98716378	13.84992276	13.76204075	13.87225443	14.0394129	14.11436325	14.14434598	13.49095415	14.3357972	14.34465586	13.85982785	14.1154098	10.62077845	13.72656457	13.9195089	14.34378103	14.49236493	13.65232215	14.0850384	13.98220276	14.24099437	14.10001266	13.88356217	14.1779865	14.25427565	13.6981334	14.47247058	14.39171743	14.16601801	13.16076852	14.19279928	13.08427976	13.7719799	14.19194398	13.50700527	14.05740538	14.03479458	13.60082563	13.94641683	13.85553189	13.82612115	13.09455856	14.12072643	13.25018397	14.43551473	13.94939204	14.40942969	14.38115723	13.69074087	13.55488344	13.8415719	13.21087758	13.41011609	13.88405398	14.38249795	14.4596473	13.98586953	13.95855032	13.79227715	14.1363165	13.06199759	14.13043201	14.31410933	14.15965179	14.5604764	14.4898967	12.7877098	14.26553714	14.16303137	13.58062693	14.64973851	13.84438209	14.24299261	12.41651591	14.09917304	14.1887392	13.91145215	14.42949214	14.38626993	13.77116611	13.82834913	13.40672858	12.55663738	11.82060321	14.49985919	13.92842936	14.22472555	13.75602017	14.12262915	13.74899386	13.42734633	14.03721287	13.95075597	13.92826119	14.37891084	14.70010592	14.07514957	14.26063972	14.32044948	13.89724233	13.90913588	14.04140106	13.77759913	14.00551932	13.96767655	13.87237056	14.12316829	14.03637488	13.79361329	14.0803294	9.815938377	13.85436122	13.26760214	13.7211816	14.66077085	14.73836286	13.97268533	13.76154593	13.6005101	14.24531462	13.36822409	14.21587787	13.78477932	13.8325568	14.11060131	13.82031117	13.93392836	14.37207329	14.14006867	13.71441495	13.52496113	14.04108366	12.72656239	13.63270758	14.03394743	13.23258039	13.83101173	13.71721282	13.68770208	14.13031784	13.79435973	13.52418465	14.4199711	13.22585456	12.7174163	13.51806162	14.66746775	14.86582744	14.71351904	13.18105936	14.80526991	14.13558989	14.60352534	14.15703336	13.90220832	13.90217582	14.1345727	14.47492771	15.06036788	13.77684953	13.95466419	13.3991381	14.39017382	13.95479866	14.193436	14.16517898	14.37975763	14.10551311	13.93105341	13.89311954	14.08843423	14.36560692	13.65286544	14.19645995	13.33016937	13.78500906	13.70897491	13.94336702	13.79195505	13.87980295	13.72537513	13.56443945	13.69969139	13.65831467	14.25397418	14.11173111	13.06055767	13.92835095	14.38754402	14.20706141	14.21614848	13.88906878	14.16441932	14.13473799	14.28108742	14.57447808	14.38749974	13.9858333	14.21160667	13.89836334	13.89357731	13.88802193	13.50788716	14.44752827	14.29142533	13.68675639	14.05855313	13.42296049	13.7667037	13.95074168	13.98414934	14.18624874	14.66813894	14.08091282	14.30788891	13.77041587	13.95487223	14.17174411	13.97543763	13.74047748	13.95800427	13.19222402	14.22317329	14.23614761	14.20118545	14.09064643	13.66055817	13.69618122	14.23022554	13.95597432	14.05496655	14.22369622	14.16333441	14.01728819	13.89798512	13.61915197	14.18048094	14.17178731	13.16246487	14.03616271	14.08963005	14.27414446	13.5528939	14.19484528	13.65197324	13.74283834	13.33273123	13.88429614	13.97375337	14.02793067	14.32968563	14.12695929	13.48533113	13.95408751	14.4019654	14.18063422	14.23704234	13.62075925	13.65651502	12.98319527	14.11503498	13.88811201	13.62720058	13.82908098	13.88923492	14.48568239	13.97177252	13.96222608	14.46816551	13.85600918	13.89856152	13.62757795	14.304466	10.23634401	13.83207714	13.71484009	13.7840772	14.16291553	13.68560703	14.14045852	13.81578166	13.2244758	13.7423754	14.3077231	13.9927287	14.10590734	13.63574757	14.42073368	14.00662375	14.27445392	13.81624822	13.99363303	14.07209929	13.41051076	14.0577968	13.83611224	13.62570521	13.81449391	13.44166493	13.59812615	13.95570931	14.16697924	14.81598155	14.38268944	14.17283329	14.23319715	14.15815085	14.2856091	14.01315596	14.52498811	14.05018315	14.31840899	13.76133172	13.94762589	14.07093672	14.27495294	13.74153326	14.12922921	14.08507332	13.84769998	14.05362523	14.37999872	13.59150184	14.45576954	13.75173633	14.03986486	13.71975323	13.93026974	14.29515898	14.06742915	14.26380648	14.00513967	14.05208317	14.01432399	13.7555174	14.71247694	14.30070726	14.09865426	13.9095242	13.84705061	14.14956535	14.09655224	14.56723566	14.17261681	13.7701131	13.61230139	14.46878559	14.00851631	13.31872377	14.51828458	14.52637961	14.45255623	14.36912109	14.26903767	14.63822732	14.67378843	14.11311681	13.70051264	14.27726426	14.68589391	13.93932307	13.92280156	14.56592092	14.1126903	13.98971917	13.93242675	13.93028166	14.4010909	13.27135228	14.17640224	14.3878171	14.20797142	14.38844981	14.42736414	13.7176651	14.04138908	13.98410651	14.1847543	13.87483885	13.94004979	13.89198407	14.03465974	14.1641144	14.32077574	13.56489087	14.32673936	13.75799863	14.08572531	13.86398812	13.72401854	14.26004816	13.90525458	13.98738202	14.61731478	14.15014437	14.03318837	13.91772636	14.07499124	14.21190939	14.19551415	14.19808468	14.15266938	13.8229992	14.38865816	13.39974252	14.39525091	13.4819327	13.63521194	14.33638609	14.39453408	13.92244973	14.25131698	14.30590444	13.97419185	10.43015533	13.97683542	14.22195467	12.82092354	12.87577036	14.74965967	13.54907839	14.77461353	14.41164497	14.60590745	14.51372717	14.07962794	13.94136351	13.59924333	13.82546293	13.98396011	13.32886673	14.33292948	14.39544543	12.88685689	13.8127789	13.56043848	14.21684606	13.77703871	14.35941533	14.4148039	14.16300716	13.81618985	13.14626208	14.34559667	14.9024258	14.25460941	14.12395336	14.01198857	13.87473014	14.12503717	11.55004997	13.92366734	13.95342929	14.05261299	14.30468083	13.85701179	14.27138501	13.99060982	13.82260862	14.65314439	13.54512722	13.99058863	13.65175549	14.45131699	14.53905083	14.09509483	12.03784808	12.43259287	12.44243879	12.94279521	14.10650637	14.01965194	13.47166969	13.69765871	14.51519464	14.6990243	14.11396685	14.27928959	13.6109294	14.80227728	14.41032698	14.76896151	14.16753614	13.75300551	13.93069712	14.72866586	14.14626643	14.67340578	14.13724155	14.59609451	14.23473088	14.20965153	14.23637938	13.94608036	13.89134285	13.94581555	14.04124654	14.03522973	13.98191054	14.02185997	13.94678096	13.71016917
hsa-let-7b	14.49346338	14.17274233	13.4212027	13.12862164	12.23644769	13.95941082	13.66443204	14.18198858	14.4074341	14.13821818	13.55093749	14.46800237	14.49183021	12.66911448	13.89023212	14.33211023	13.7069137	14.80750214	14.36803806	14.16396174	14.1382725	14.02242809	13.59091654	13.83409387	13.76554645	14.38083088	13.78418572	14.37792953	13.82794438	14.3244712	14.32386346	13.72012095	13.97590584	13.59016489	13.84303818	14.6787597	14.07047959	14.3828528	14.37449428	14.1249188	14.33879656	14.02835977	14.25947013	14.1216628	14.25668753	13.83846886	14.08217377	14.11821807	13.85580956	13.74565217	13.90577099	14.39249717	14.47097088	13.65756563	14.25251543	14.14915948	13.85326143	14.04947039	14.34396816	14.90134513	14.11337351	14.26428989	14.96610301	13.37968516	14.83389355	14.77253668	14.52654724	14.86331756	14.59380356	13.6940942	13.69877069	13.20797196	13.9717162	14.0374777	14.60911832	13.52223129	14.46499296	12.80273913	14.5958677	14.06495391	13.67978824	14.43272624	14.520453	14.44066967	14.00277742	14.47262192	13.99429499	12.54903984	14.09318889	14.35455171	15.28722103	13.40593823	13.90351781	14.65209537	14.7393943	14.5942047	14.75312727	14.33593825	14.09205799	14.08069755	14.36101046	14.95895398	13.87543708	13.53347303	13.86065479	13.32308675	13.96878241	14.63227921	13.82840127	14.58643995	13.88520213	14.0653756	14.02248973	13.57458243	13.96715247	14.04614672	14.52525731	13.76617539	14.45848901	13.87883544	13.81849058	14.16212125	12.90050717	13.25187099	14.0890173	13.39053417	14.16469715	14.08337162	14.12763237	14.11167253	14.12046009	13.94426908	13.79929682	14.11178363	14.238348	13.40313797	14.29451316	13.32884198	14.70239716	14.2874086	13.35520492	14.51103253	14.48281689	13.52615656	13.09226625	14.08658362	14.55482197	13.04018124	13.74583061	14.49556066	14.88581728	13.8103994	14.53309389	13.74101132	14.47073647	14.27063357	13.21160763	12.40706058	14.39329662	14.16941266	13.77548406	13.31439732	13.57597355	13.91563053	12.81423712	14.10130586	14.13641608	13.87224568	14.25504621	14.19833404	14.13591086	14.26602646	14.09145795	14.36752615	13.73202296	13.96847182	13.64060373	14.30489723	13.96155196	13.21874562	14.24370267	14.50911953	13.63813865	13.90461665	13.687225	13.51854279	13.37279175	13.76638831	14.83190229	14.27381345	14.1426579	14.25576561	14.10963746	12.67014863	13.96632433	14.15138217	14.03776091	13.53723656	13.84714804	13.69470282	13.60700119	14.56235771	14.088249	14.57609767	13.77378778	13.76309229	11.04543261	13.682664	14.29664752	14.85021848	14.50964006	15.12339666	13.97344014	14.15262257	14.28902104	13.20408183	13.91524813	13.43085904	14.51586222	12.99533412	14.43702087	14.88098189	14.26207493	12.09681589	14.29552985	13.53493683	14.63698606	14.05208067	13.60807636	14.13816674	14.01367142	14.64794467	14.83298721	13.51218868	13.85424973	14.24492372	14.98985591	13.81595428	14.37972174	14.27935208	14.58244939	13.92388993	13.47987929	13.77781612	14.02297896	14.3232315	13.74759288	14.3093998	14.17129223	13.62432628	14.00081067	14.49393419	13.57094512	13.49474638	13.80432285	13.40510206	13.86232999	14.54896782	14.2077977	14.1465907	13.28344761	14.74671388	14.92454027	14.20820447	13.43617416	13.64928088	13.87853317	13.88775981	14.42528921	13.63345472	14.19796038	13.44126396	13.47967871	13.82948211	14.04770216	13.83137294	13.80826583	14.15667424	14.28825274	13.60499935	14.17711835	13.53781743	14.05271384	13.36995531	13.5866272	14.67303114	14.5298573	14.09692529	14.52524832	13.68862865	13.81318308	14.19931063	13.55397232	13.76981	14.59577645	14.3664454	14.060357	14.07750384	13.94156927	14.10598606	14.18054379	13.56902643	14.22038719	14.12507373	12.76681622	14.08515352	13.29763133	14.36395133	14.79219789	14.16696944	13.7246173	13.50268138	11.71859323	13.02455778	13.20144154	14.71044013	14.25971052	13.94695133	14.44424037	13.78358149	13.92937759	14.69715984	13.53448467	13.68320354	14.39133686	14.07657364	14.17047177	14.28242538	14.12164546	13.02471505	13.94632065	14.52418487	14.27016809	15.47496837	14.12088395	14.54675549	12.76212247	13.43248694	14.46976751	14.65894753	14.3025398	14.35420776	14.24485952	11.44607195	13.32687284	13.87452487	14.3382491	10.05461155	13.96970402	14.39588665	14.05096712	14.43004328	14.01269544	14.09024253	13.33194007	13.32877179	13.71013737	13.74260355	13.4367073	13.05543691	14.22030314	15.3196943	14.3225458	14.02611176	13.79373048	14.31382033	13.83007558	13.36719539	13.77418062	14.178093	13.84809018	14.73446887	14.57132268	14.67729257	13.69118284	14.89992905	14.58767612	14.8650008	14.87154789	15.19195592	14.60051304	13.92501362	14.10371467	14.1437448	13.78902374	14.32299634	14.49978943	13.39838675	13.68474179	14.13365515	12.76987418	13.76449859	15.25246317	14.7549427	14.2146179	14.03762651	14.09643963	14.08181224	13.04713965	14.69539399	14.82516733	13.7969702	14.49143068	14.62185113	14.79338751	13.66683003	13.70035713	14.45008808	13.60961748	13.83797666	14.03692248	14.88448539	14.12819601	13.72903154	13.74804227	13.60724089	13.91728249	14.27130798	14.00135739	13.74657335	13.77102794	12.90413007	14.47930528	13.67005437	14.27491049	13.98303936	14.62197393	14.47726338	14.9441032	14.52234679	13.78368591	13.18148153	13.63113121	13.37249043	13.17461465	14.24026716	13.7120079	14.32806227	14.05205506	14.29383669	13.69860825	13.78082984	14.13141772	13.3760587	13.78860675	14.02043131	14.57323575	14.16488695	13.94475725	14.05119508	14.00898603	14.0662663	13.69816693	13.73842087	13.9376135	14.15823396	13.97828035	15.25882601	15.04714842	13.90624192	13.4979679	14.12779729	13.93490894	13.53103005	14.03420857	13.5618824	13.7275393	15.63720613	14.14219129	14.04300559	14.1357423	13.65964327	14.39504642	14.07584527	14.17104041	14.18856487	13.95013822	14.41709469	13.15471966	13.74472521	14.78942672	14.0325139	14.26756386	14.16763573	14.10950535	12.94840769	13.94567956	14.18801889	14.27656246	13.63985349	14.02015482	14.23783685	14.29798334	14.2927528	15.24830463	14.7169216	14.15712656	14.43288886	14.14439634	13.69848283	14.06937325	12.96557277	14.1848015	15.12160238	13.54324626	13.77721672	14.0128312	13.57594526	14.2818762	13.96200544	13.96174104	13.12317479	13.94760334	14.40743337	13.10906152	14.27042345	12.43297175	12.73036861	13.92895871	14.16204179	14.42995238	14.6060502	14.36546431	14.52180959	14.70784384	13.08268691	12.46048329	14.20288546	14.55472804	13.84839453	13.2185346	14.52086212	13.95604514	14.21066381	13.24862942	14.13164752	14.00966421	14.55751045	14.48315873	13.08381396	14.45148923	13.74123232	14.10729179	13.22562243	13.43323393	14.05945336	14.2814513	14.35106982	14.51253225	14.15093972	14.26479568	14.48179071	13.09591967	14.83957869	14.00582566	14.21233394	14.1499887	13.88130225	14.1872896	14.92774982	14.33016344	14.64040676	14.24362803	14.29265443	14.50574887	13.91009547	13.78102615	13.59632521	13.63486202	13.77380084	13.81894504	14.13986581	14.01504213	13.74834631	13.87204709	13.59167166
